ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
241,105200,University of Alabama at Birmingham,Birmingham,AL,43725,20259,Contract,AUSTRALIA,Speedx Pty Ltd
242,105200,University of Alabama at Birmingham,Birmingham,AL,43726,39889,Contract,ENGLAND,Astex Therapeutics Ltd
243,105200,University of Alabama at Birmingham,Birmingham,AL,43733,63581,Contract,JAPAN,Japan Tobacco Inc
244,105200,University of Alabama at Birmingham,Birmingham,AL,43738,6114,Contract,ENGLAND,Glaxo SmithKline
245,105200,University of Alabama at Birmingham,Birmingham,AL,43746,3053,Contract,ENGLAND,Glaxo SmithKline
246,105200,University of Alabama at Birmingham,Birmingham,AL,43752,54846,Contract,SOUTH AFRICA,University of Cape Town
247,105200,University of Alabama at Birmingham,Birmingham,AL,43756,2143,Contract,ENGLAND,Astex Therapeutics Ltd
248,105200,University of Alabama at Birmingham,Birmingham,AL,43760,10435,Contract,OMAN,Embassy of Oman
249,105200,University of Alabama at Birmingham,Birmingham,AL,43760,13040,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
250,105200,University of Alabama at Birmingham,Birmingham,AL,43760,13150,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
251,105200,University of Alabama at Birmingham,Birmingham,AL,43760,4260,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
252,105200,University of Alabama at Birmingham,Birmingham,AL,43760,12367,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
253,105200,University of Alabama at Birmingham,Birmingham,AL,43760,9694,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
254,105200,University of Alabama at Birmingham,Birmingham,AL,43760,23024,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
255,105200,University of Alabama at Birmingham,Birmingham,AL,43760,14085,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
256,105200,University of Alabama at Birmingham,Birmingham,AL,43760,9886,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
257,105200,University of Alabama at Birmingham,Birmingham,AL,43760,12367,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
258,105200,University of Alabama at Birmingham,Birmingham,AL,43760,4650,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
259,105200,University of Alabama at Birmingham,Birmingham,AL,43760,20595,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
260,105200,University of Alabama at Birmingham,Birmingham,AL,43760,13433,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
261,105200,University of Alabama at Birmingham,Birmingham,AL,43760,11605,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
262,105200,University of Alabama at Birmingham,Birmingham,AL,43763,25878,Contract,ENGLAND,Glaxo SmithKline
263,105200,University of Alabama at Birmingham,Birmingham,AL,43763,1526,Contract,ENGLAND,Glaxo SmithKline
264,105200,University of Alabama at Birmingham,Birmingham,AL,43770,22385,Contract,SOUTH AFRICA,University of Cape Town
265,105200,University of Alabama at Birmingham,Birmingham,AL,43776,71298,Contract,AUSTRALIA,Speedx Pty Ltd
266,105200,University of Alabama at Birmingham,Birmingham,AL,43776,6500,Contract,AUSTRALIA,Speedx Pty Ltd
267,105200,University of Alabama at Birmingham,Birmingham,AL,43777,15765,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
268,105200,University of Alabama at Birmingham,Birmingham,AL,43777,9694,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
269,105200,University of Alabama at Birmingham,Birmingham,AL,43777,14662,Contract,AUSTRALIA,Speedx Pty Ltd
270,105200,University of Alabama at Birmingham,Birmingham,AL,43777,20595,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
271,105200,University of Alabama at Birmingham,Birmingham,AL,43777,10325,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
272,105200,University of Alabama at Birmingham,Birmingham,AL,43777,7562,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
273,105200,University of Alabama at Birmingham,Birmingham,AL,43777,12485,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
274,105200,University of Alabama at Birmingham,Birmingham,AL,43777,13948,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
275,105200,University of Alabama at Birmingham,Birmingham,AL,43777,12490,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
276,105200,University of Alabama at Birmingham,Birmingham,AL,43777,12875,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
277,105200,University of Alabama at Birmingham,Birmingham,AL,43777,143555,Contract,ZAMBIA,Centre for Infectious Disease
278,105200,University of Alabama at Birmingham,Birmingham,AL,43777,18200,Contract,AUSTRALIA,Speedx Pty Ltd
279,105200,University of Alabama at Birmingham,Birmingham,AL,43780,42762,Contract,ENGLAND,Astex Therapeutics Ltd
280,105200,University of Alabama at Birmingham,Birmingham,AL,43782,25392,Contract,ENGLAND,Glaxo SmithKline
281,105200,University of Alabama at Birmingham,Birmingham,AL,43789,13311,Contract,OMAN,Embassy of Oman
282,105200,University of Alabama at Birmingham,Birmingham,AL,43789,12985,Contract,OMAN,Embassy of Oman
283,105200,University of Alabama at Birmingham,Birmingham,AL,43789,13835,Contract,OMAN,Embassy of Oman
284,105200,University of Alabama at Birmingham,Birmingham,AL,43789,10766,Contract,OMAN,Embassy of Oman
285,105200,University of Alabama at Birmingham,Birmingham,AL,43789,34275,Contract,OMAN,Embassy of Oman
286,105200,University of Alabama at Birmingham,Birmingham,AL,43789,11184,Contract,OMAN,Embassy of Oman
287,105200,University of Alabama at Birmingham,Birmingham,AL,43789,11275,Contract,OMAN,Embassy of Oman
288,105200,University of Alabama at Birmingham,Birmingham,AL,43789,11575,Contract,OMAN,Embassy of Oman
289,105200,University of Alabama at Birmingham,Birmingham,AL,43789,35835,Contract,OMAN,Embassy of Oman
290,105200,University of Alabama at Birmingham,Birmingham,AL,43789,49525,Contract,OMAN,Embassy of Oman
291,105200,University of Alabama at Birmingham,Birmingham,AL,43789,10505,Contract,OMAN,Embassy of Oman
292,105200,University of Alabama at Birmingham,Birmingham,AL,43789,24075,Contract,OMAN,Embassy of Oman
293,105200,University of Alabama at Birmingham,Birmingham,AL,43789,13835,Contract,OMAN,Embassy of Oman
294,105200,University of Alabama at Birmingham,Birmingham,AL,43789,7775,Contract,OMAN,Embassy of Oman
295,105200,University of Alabama at Birmingham,Birmingham,AL,43794,13941,Contract,ENGLAND,Astex Therapeutics Ltd
296,105200,University of Alabama at Birmingham,Birmingham,AL,43801,11605,Contract,SOUTH AFRICA,University of Cape Town
297,105200,University of Alabama at Birmingham,Birmingham,AL,43802,1418,Contract,ZAMBIA,Centre for Infectious Disease
298,105200,University of Alabama at Birmingham,Birmingham,AL,43805,69676,Contract,BERMUDA,Incysus Ltd
299,105200,University of Alabama at Birmingham,Birmingham,AL,43808,5198,Contract,ENGLAND,Glaxo SmithKline
300,105200,University of Alabama at Birmingham,Birmingham,AL,43812,34373,Contract,AUSTRALIA,Speedx Pty Ltd
301,105200,University of Alabama at Birmingham,Birmingham,AL,43815,4980,Contract,ENGLAND,Glaxo SmithKline
302,105200,University of Alabama at Birmingham,Birmingham,AL,43816,13095,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
303,105200,University of Alabama at Birmingham,Birmingham,AL,43825,10675,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
304,105200,University of Alabama at Birmingham,Birmingham,AL,43825,14325,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
305,105200,University of Alabama at Birmingham,Birmingham,AL,43825,500000,Monetary Gift,KOREA,Republic of Korea
306,105200,University of Alabama at Birmingham,Birmingham,AL,43825,5671,Contract,ZAMBIA,Centre for Infectious Disease
307,105700,University of South Alabama,Mobile,AL,43075,420000,Contract,CHINA,Fujian Univ of Trad Chinese Med
308,105700,University of South Alabama,Mobile,AL,43158,420000,Contract,CHINA,Medical Tech of Qiqihar Med Univ
309,105700,University of South Alabama,Mobile,AL,43166,420000,Contract,CHINA,Henan Univ of Chinese Medicine
310,105700,University of South Alabama,Mobile,AL,43173,280000,Contract,CHINA,Sanda Univ Sch of Int Medical Tech
311,105700,University of South Alabama,Mobile,AL,43173,420000,Contract,CHINA,Zhejiang Chinese Medical Univ
312,105700,University of South Alabama,Mobile,AL,43173,560000,Contract,CHINA,Tongi Univ School of Medicine
313,105700,University of South Alabama,Mobile,AL,43216,420000,Contract,CHINA,Nanjing Sport Institute
314,105700,University of South Alabama,Mobile,AL,43466,499282,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
315,105700,University of South Alabama,Mobile,AL,43466,893282,Contract,KUWAIT,Kuwait Cultural Mission
316,105700,University of South Alabama,Mobile,AL,43647,420000,Contract,CHINA,School of Medical Tech of Qiqihar
317,105700,University of South Alabama,Mobile,AL,43647,825916,Monetary Gift,KUWAIT,Kuwait Cultural Mission
318,105700,University of South Alabama,Mobile,AL,43647,560000,Contract,CHINA,Tongi University
319,105700,University of South Alabama,Mobile,AL,43647,420000,Contract,CHINA,Dept of Sports/Health Sc of Nanjing
320,105700,University of South Alabama,Mobile,AL,43647,420000,Contract,CHINA,College of Rehab Med of Fujian Univ
321,105700,University of South Alabama,Mobile,AL,43647,420000,Contract,CHINA,Third Clinical Med College/Zhejiang
322,105700,University of South Alabama,Mobile,AL,43647,420000,Contract,CHINA,Henan Univ of Chinese Medicine
323,105700,University of South Alabama,Mobile,AL,43647,354716,Monetary Gift,SAUDI ARABIA,Royal Embassy of Saudi Arabia
324,105700,University of South Alabama,Mobile,AL,43647,364000,Contract,CHINA,Sch of Inter'l Med Tech of Sanda
325,108100,Arizona State University,Tempe,AZ,41648,12126,Contract,QATAR,RasGas Company Limited
326,108100,Arizona State University,Tempe,AZ,41661,5763,Contract,JAPAN,Asia University
327,108100,Arizona State University,Tempe,AZ,41666,121023,Contract,JAPAN,Asia University
328,108100,Arizona State University,Tempe,AZ,41687,136381,Contract,CANADA,University of Western Ontario
329,108100,Arizona State University,Tempe,AZ,41695,379106,Contract,VIETNAM,"Intel Products Vietnam Co., Ltd."
330,108100,Arizona State University,Tempe,AZ,41696,11308,Contract,QATAR,RasGas Company Limited
331,108100,Arizona State University,Tempe,AZ,41697,3292334,Contract,CHINA,Shanghai National Accounting Instit
332,108100,Arizona State University,Tempe,AZ,41697,64651,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
333,108100,Arizona State University,Tempe,AZ,41702,11669,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
334,108100,Arizona State University,Tempe,AZ,41719,133393,Contract,CANADA,University of Western Ontario
335,108100,Arizona State University,Tempe,AZ,41724,11609,Contract,QATAR,RasGas Company Limited
336,108100,Arizona State University,Tempe,AZ,41739,273104,Monetary Gift,GERMANY,Concept Laser
337,108100,Arizona State University,Tempe,AZ,41746,137941,Contract,SAUDI ARABIA,Aramco
338,108100,Arizona State University,Tempe,AZ,41750,202538,Contract,SAUDI ARABIA,Aramco
339,108100,Arizona State University,Tempe,AZ,41751,13787,Contract,SAUDI ARABIA,Aramco
340,108100,Arizona State University,Tempe,AZ,41752,187497,Contract,SAUDI ARABIA,Aramco
341,108100,Arizona State University,Tempe,AZ,41766,17500,Contract,CHINA,Shanghai Advanced Instit of Finance
342,108100,Arizona State University,Tempe,AZ,41766,94617,Contract,QATAR,RasGas Company Limited
343,108100,Arizona State University,Tempe,AZ,41775,7087,Contract,CHINA,Shanghai National Accounting Instit
344,108100,Arizona State University,Tempe,AZ,41779,449800,Contract,CHINA,Shanghai Advanced Instit of Finance
345,108100,Arizona State University,Tempe,AZ,41781,529300,Contract,CHINA,Shanghai Advanced Instit of Finance
346,108100,Arizona State University,Tempe,AZ,41800,12139,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
347,108100,Arizona State University,Tempe,AZ,41814,107711,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
348,108100,Arizona State University,Tempe,AZ,41820,245128,Contract,MEXICO,University of Guadalajara
349,108100,Arizona State University,Tempe,AZ,41828,17190,Contract,UNITED ARAB EMIRATES,Abu Dhabia National Oil Company
350,108100,Arizona State University,Tempe,AZ,41829,2959,Contract,QATAR,RasGas Company Limited
351,108100,Arizona State University,Tempe,AZ,41842,138205,Contract,CHINA,Confucius Institute Headquarters
352,108100,Arizona State University,Tempe,AZ,41865,4709,Contract,SAUDI ARABIA,Aramco
353,108100,Arizona State University,Tempe,AZ,41870,38681,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
354,108100,Arizona State University,Tempe,AZ,41871,716612,Contract,VIETNAM,"Intel Products Vietnam Co., Ltd."
355,108100,Arizona State University,Tempe,AZ,41873,210339,Contract,SAUDI ARABIA,Aramco
356,108100,Arizona State University,Tempe,AZ,41885,34244,Contract,QATAR,RasGas Company Limited
357,108100,Arizona State University,Tempe,AZ,41913,133816,Contract,JAPAN,Asia University
358,108100,Arizona State University,Tempe,AZ,41926,11751,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
359,108100,Arizona State University,Tempe,AZ,41960,120000,Contract,CHINA,Confucius Institute Headquarters
360,108100,Arizona State University,Tempe,AZ,41961,13863,Contract,SAUDI ARABIA,Aramco
361,108100,Arizona State University,Tempe,AZ,41974,322257,Contract,BRAZIL,Govt of Federal District of Brazil
362,108100,Arizona State University,Tempe,AZ,41977,39975,Contract,VIETNAM,"Intel Products Vietnam Co., Ltd."
363,108100,Arizona State University,Tempe,AZ,41983,231600,Contract,MEXICO,University of Guadalajara
364,108100,Arizona State University,Tempe,AZ,41984,192918,Contract,QATAR,RasGas Company Limited
365,108100,Arizona State University,Tempe,AZ,41989,12606,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
366,108100,Arizona State University,Tempe,AZ,41990,1065744,Contract,BRAZIL,Govt of Federal District of Brazil
367,108100,Arizona State University,Tempe,AZ,42011,786629,Contract,VIETNAM,"Intel Products Vietnam Co., Ltd."
368,108100,Arizona State University,Tempe,AZ,42026,39975,Contract,VIETNAM,"Intel Products Vietnam Co., Ltd."
369,108100,Arizona State University,Tempe,AZ,42038,3903083,Contract,CHINA,Shanghai National Accounting Instit
370,108100,Arizona State University,Tempe,AZ,42047,262604,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
371,108100,Arizona State University,Tempe,AZ,42058,1854,Contract,QATAR,Qatar Petroleum
372,108100,Arizona State University,Tempe,AZ,42093,927,Contract,QATAR,Qatar Petroleum
373,108100,Arizona State University,Tempe,AZ,42111,2534454,Contract,PERU,Programa Nacional de Becas y Credit
374,108100,Arizona State University,Tempe,AZ,42115,415939,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
375,108100,Arizona State University,Tempe,AZ,42128,9975,Contract,VIETNAM,"Intel Products Vietnam Co., Ltd."
376,108100,Arizona State University,Tempe,AZ,42129,5761,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
377,108100,Arizona State University,Tempe,AZ,42130,155419,Contract,QATAR,RasGas Company Limited
378,108100,Arizona State University,Tempe,AZ,42130,185519,Contract,QATAR,Qatar Petroleum
379,108100,Arizona State University,Tempe,AZ,42188,303710,Contract,CHINA,Shanghai Advanced Instit of Finance
380,108100,Arizona State University,Tempe,AZ,42191,1012605,Contract,MEXICO,COMEXUS/U.S.-Mexico Comm for Educ
381,108100,Arizona State University,Tempe,AZ,42201,106018,Contract,SOUTH KOREA,Samsung Electronics Co Ltd
382,108100,Arizona State University,Tempe,AZ,42207,36000,Contract,SOUTH KOREA,Samsung Electronics Co Ltd
383,108100,Arizona State University,Tempe,AZ,42207,202050,Contract,CHINA,Shanghai Advanced Instit of Finance
384,108100,Arizona State University,Tempe,AZ,42209,50000,Contract,ISRAEL,Aora Solar
385,108100,Arizona State University,Tempe,AZ,42215,449340,Contract,CHINA,Shanghai Advanced Instit of Finance
386,108100,Arizona State University,Tempe,AZ,42216,384390,Contract,CHINA,Shanghai Advanced Instit of Finance
387,108100,Arizona State University,Tempe,AZ,42228,745763,Contract,ECUADOR,Universidad Regional Amazonica IKIA
388,108100,Arizona State University,Tempe,AZ,42236,50000,Contract,ISRAEL,Aora Solar
389,108100,Arizona State University,Tempe,AZ,42256,33163,Contract,QATAR,RasGas Company Limited
390,108100,Arizona State University,Tempe,AZ,42261,143345,Contract,CHINA,Confucius Institute Headquarters
391,108100,Arizona State University,Tempe,AZ,42262,12000,Contract,MEXICO,COMEXUS/U.S.-Mexico Comm for Educ
392,108100,Arizona State University,Tempe,AZ,42271,6980,Contract,VIETNAM,"Intel Products Vietnam Co., Ltd."
393,108100,Arizona State University,Tempe,AZ,42284,65564,Contract,QATAR,Qatar Petroleum
394,108100,Arizona State University,Tempe,AZ,42298,50000,Contract,ISRAEL,Aora Solar
395,108100,Arizona State University,Tempe,AZ,42306,106018,Contract,SOUTH KOREA,Samsung Electronics Co Ltd
396,108100,Arizona State University,Tempe,AZ,42311,9558,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
397,108100,Arizona State University,Tempe,AZ,42311,50000,Contract,ISRAEL,Aora Solar
398,108100,Arizona State University,Tempe,AZ,42313,441009,Contract,THE NETHERLANDS,Rijkswaterstaat
399,108100,Arizona State University,Tempe,AZ,42317,659629,Contract,VIETNAM,"Intel Products Vietnam Co., Ltd."
400,108100,Arizona State University,Tempe,AZ,42320,2580,Contract,QATAR,RasGas Company Limited
401,108100,Arizona State University,Tempe,AZ,42340,269800,Contract,CHINA,Shanghai Advanced Instit of Finance
402,108100,Arizona State University,Tempe,AZ,42342,49105,Contract,ISRAEL,Aora Solar
403,108100,Arizona State University,Tempe,AZ,42342,895,Contract,ISRAEL,Aora Solar
404,108100,Arizona State University,Tempe,AZ,42345,445000,Contract,SAUDI ARABIA,Saudi Basic Industries Corp (SABIC)
405,108100,Arizona State University,Tempe,AZ,42347,36000,Contract,SOUTH KOREA,Samsung Electronics Co Ltd
406,108100,Arizona State University,Tempe,AZ,42347,756145,Contract,MEXICO,COMEXUS/U.S.-Mexico Comm for Educ
407,108100,Arizona State University,Tempe,AZ,42348,14368,Contract,QATAR,RasGas Company Limited
